survey_id,building_name,office_spending_space,personal_workspace,in_out_office,window_distance,exterior_view,sky_view,Parking_view,other_buildings_view,trees_view,other_view,exterior_window_direction,building_floor,workspace_rating,thermal_condition,cool_rating,warm_rating,temperature_alter_ability,temperature_satisfaction,clothing_layers_need,outside_brake_need,temperature_fluctuations_day,temperature_fluctuations_season,fan_usage,leave_workspace,temperature_effect_productivity,blinds_control,overhead_lighting_control,task_light_control,temperature_control,air_quality_control,other_control,no_control,hours_spend,work_time,work_type,work_building_tenure,workspace_tenure,age_range,gender
13953280,B,Personal workspace,Enclosed Office_1,No,1,Yes,Yes,Yes,Yes,Yes,No,I don’t know,1 to 4,5,3,3,3,1,,1,1,4,4,3,1,3,No,Yes,Yes,No,No,No,No,4,All day,"Reading, seated",2,2,4,Male
13953314,B,Personal workspace,Open Office_2,No,1,Yes,Yes,Yes,No,Yes,No,Facing west,1 to 4,1,1,5,1,1,1,5,5,5,5,1,5,1,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,4,Female
13953322,B,Personal workspace,Open Office_2,Yes,4,Yes,No,No,No,Yes,No,Facing west,1 to 4,2,4,1,4,1,3,1,1,4,3,4,3,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,5,Male
13953361,B,Personal workspace,Open Office_3,Yes,4,No,No,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,2,2,2,4,1,2,2,3,4,3,1,3,2,No,No,Yes,No,No,No,No,4,All day,Typing,2,2,5,Male
13953362,B,Personal workspace,Open Office_2,Yes,4,No,No,No,No,Yes,No,Facing west,1 to 4,4,0,2,2,0,4,1,2,4,4,1,1,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",3,2,5,Male
13953384,B,Outside,Open Office_2,Yes,2,Yes,Yes,Yes,Yes,Yes,No,I don’t know,1 to 4,4,3,2,1,0,,3,3,3,3,1,3,3,No,No,No,No,No,No,No,3,All day,Typing,2,2,4,Female
13953394,B,Personal workspace,Open Office_3,No,1,Yes,Yes,Yes,Yes,Yes,No,Facing east,1 to 4,4,5,1,,1,,5,4,4,4,1,3,3,No,No,No,No,No,No,Yes,3,Mixed (some combination of morning/afternoon/evenings),Walking about,3,3,4,Female
13953415,B,Outside,Open Office_2,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,,5,1,1,0,5,1,1,2,1,1,1,5,No,No,No,No,No,No,Yes,4,Mixed (some combination of morning/afternoon/evenings),Typing,1,1,2,Male
13953419,B,Personal workspace,Enclosed Office_1,Yes,3,Yes,Yes,No,No,No,No,Facing west,1 to 4,3,3,1,5,0,2,1,1,3,,,,2,No,Yes,No,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1,1,5,Female
13953452,B,Personal workspace,Open Office_3,Yes,4,No,No,Yes,No,No,No,Facing west,1 to 4,3,3,1,4,1,3,3,3,4,5,1,4,3,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,3,Male
13953453,B,Personal workspace,Open Office_2,Yes,3,Yes,Yes,Yes,No,Yes,No,Facing west,1 to 4,4,4,2,2,2,4,2,2,3,3,1,2,3,No,Yes,No,No,No,No,Yes,2,All day,Typing,3,2,4,Male
13953461,B,Break room,Open Office_2,Yes,3,Yes,Yes,Yes,No,Yes,No,Facing south (or southeast or southwest),1 to 4,1,1,5,1,1,2,5,4,3,5,1,4,3,No,Yes,Yes,Yes,Yes,No,No,3,All day,"Reading, seated",3,2,5,Female
13953463,B,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,No,No,Facing east,1 to 4,3,4,4,3,1,3,3,3,4,4,1,1,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,3,4,Female
13953492,B,Personal workspace,Open Office_2,Yes,4,No,No,No,No,Yes,No,Facing east,1 to 4,3,1,5,1,1,1,5,5,2,2,1,4,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,5,Female
13953520,B,Outside,Open Office_2,Yes,4,No,Yes,Yes,Yes,Yes,No,Facing east,1 to 4,1,2,2,4,1,3,2,2,2,3,1,2,3,No,No,No,No,No,No,Yes,3,All day,Typing,3,2,3,Male
13953525,B,Personal workspace,Open Office_2,Yes,1,Yes,No,No,No,No,Yes,Facing north (or northeast or northwest),1 to 4,,4,2,2,4,4,2,3,3,3,1,2,4,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",3,3,5,Male
13953530,B,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),1 to 4,4,4,1,4,1,3,1,1,3,2,5,1,3,No,No,No,No,No,No,Yes,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,4,Male
13953542,B,Personal workspace,Open Office_2,No,2,Yes,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,4,5,2,3,3,4,1,2,2,3,1,2,4,No,Yes,No,No,No,No,No,2,All day,Typing,3,3,3,Male
13953546,B,Personal workspace,Open Office_3,No,4,No,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,2,2,1,5,0,1,1,2,3,3,3,3,2,No,No,No,No,No,No,Yes,1,All day,Typing,3,3,4,Male
13953547,B,Personal workspace,Enclosed Office_1,Yes,4,No,No,No,No,Yes,No,Facing east,1 to 4,4,4,1,1,0,,1,2,2,2,1,1,4,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,5,Male
13953560,B,Personal workspace,Enclosed Office_1,No,4,No,No,Yes,No,No,No,Facing south (or southeast or southwest),1 to 4,3,4,5,1,1,2,5,3,3,2,1,3,3,No,No,No,No,No,No,Yes,3,Mornings only,Typing,1,1,5,Female
13953565,B,Personal workspace,Enclosed Office_1,Yes,4,No,No,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,4,1,1,0,4,2,1,1,1,4,1,3,No,No,No,No,No,No,Yes,3,All day,Typing,3,2,4,Male
13953679,B,Personal workspace,Open Office_2,Yes,2,Yes,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,4,3,3,3,4,3,3,3,5,3,1,3,3,No,No,No,No,No,No,Yes,3,All day,Typing,3,2,5,Female
13953699,B,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,4,2,3,3,3,4,4,2,4,1,1,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,1,Female
13953707,B,Personal workspace,Open Office_3,Yes,4,No,No,Yes,No,No,No,I don’t know,1 to 4,5,5,3,3,0,4,2,1,3,4,2,1,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",3,2,3,Female
13953715,B,Personal workspace,Open Office_2,Yes,2,Yes,Yes,No,No,Yes,No,Facing west,1 to 4,4,3,1,5,0,,1,2,2,4,4,3,2,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",3,1,4,Male
13953718,B,Personal workspace,Enclosed Office_1,Yes,4,Yes,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,4,5,3,3,1,4,3,2,2,3,1,2,4,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",1,1,5,Male
13953726,B,Personal workspace,Open Office_2,Yes,4,Yes,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,4,5,1,1,0,5,1,3,2,2,1,1,4,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,3,Male
13953729,B,Personal workspace,Open Office_2,Yes,4,No,Yes,No,No,Yes,No,Facing west,1 to 4,4,3,4,1,1,3,4,3,4,4,3,3,2,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,4,Female
13953731,B,Personal workspace,Open Office_2,Yes,1,Yes,Yes,No,No,No,Yes,Facing west,1 to 4,4,2,3,2,0,4,3,2,3,3,3,3,3,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,5,Female
13953766,B,Personal workspace,Open Office_2,Yes,3,Yes,No,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,2,2,3,3,,1,1,3,3,1,,4,No,No,No,No,No,No,No,3,All day,"Reading, seated",3,3,,Male
13953769,B,Personal workspace,Open Office_2,No,2,Yes,Yes,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,4,5,1,,0,5,1,1,2,2,1,1,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,4,Male
13953777,B,Personal workspace,Open Office_2,Yes,3,Yes,Yes,No,No,No,No,Facing north (or northeast or northwest),1 to 4,4,3,4,1,1,3,5,1,4,1,1,2,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,5,Male
13953810,B,Personal workspace,Open Office_2,Yes,4,No,No,No,No,Yes,No,Facing west,1 to 4,4,3,1,3,1,,2,2,3,3,2,2,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,5,Female
13953814,B,Personal workspace,Open Office_3,Yes,1,Yes,Yes,No,Yes,No,No,Facing south (or southeast or southwest),1 to 4,4,4,1,1,0,,2,2,3,3,3,1,4,No,No,No,No,No,No,Yes,3,All day,Writing,2,2,5,Female
13953828,B,Personal workspace,Enclosed Office_1,Yes,4,No,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,5,5,1,1,1,4,1,1,2,2,1,1,5,No,No,No,No,No,No,Yes,4,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,3,Male
13953835,B,Personal workspace,Other,Yes,2,Yes,Yes,No,No,Yes,No,Facing west,1 to 4,2,5,1,1,1,5,1,1,2,1,3,1,3,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,5,Male
13953840,B,Personal workspace,Open Office_2,No,2,Yes,No,No,No,No,Yes,Facing east,1 to 4,4,4,4,1,0,3,5,3,2,3,3,2,4,No,No,No,No,No,No,Yes,1,All day,Typing,1,1,5,Female
13953892,B,Personal workspace,Open Office_2,No,2,Yes,Yes,Yes,No,No,No,Facing west,1 to 4,3,3,1,3,2,3,2,3,3,3,1,2,3,No,Yes,No,No,No,No,No,2,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,4,Male
13953925,B,Personal workspace,Enclosed Office_2,No,4,No,No,Yes,No,No,No,I don’t know,1 to 4,4,3,3,3,0,3,3,3,2,2,1,1,3,No,Yes,Yes,No,No,No,No,3,All day,"Reading, seated",2,2,4,Male
13953931,B,Personal workspace,Open Office_2,Yes,4,No,No,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,3,5,1,0,3,5,3,3,3,1,2,4,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,3,Female
13954129,B,Personal workspace,Open Office_3,No,2,Yes,Yes,No,No,Yes,No,I don’t know,1 to 4,3,3,1,5,1,3,2,2,4,4,1,3,5,No,No,No,No,No,No,Yes,4,All day,Typing,3,2,3,Female
13954147,B,Personal workspace,Open Office_3,Yes,4,No,No,Yes,No,No,No,I don’t know,1 to 4,2,3,,4,2,,2,2,3,3,1,1,3,No,No,No,No,No,No,Yes,3,All day,Typing,2,2,4,Female
13954154,B,Personal workspace,Open Office_2,Yes,4,Yes,Yes,No,Yes,Yes,No,Facing east,1 to 4,2,1,5,1,1,1,5,3,1,2,1,3,2,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,4,Female
13954155,B,Personal workspace,Open Office_2,No,1,Yes,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,5,2,5,1,0,2,5,3,1,1,1,3,3,No,No,Yes,No,No,No,No,3,All day,Typing,1,1,5,Female
13954164,B,Personal workspace,Open Office_3,Yes,4,No,No,No,No,Yes,No,I don’t know,1 to 4,4,4,2,4,3,4,2,2,3,3,5,2,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,1,5,Female
13954182,B,Personal workspace,Open Office_3,Yes,1,Yes,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,4,1,5,0,3,1,1,2,1,5,3,3,No,No,No,No,No,No,Yes,4,All day,Typing,3,2,3,Male
13954183,B,Personal workspace,Open Office_2,Yes,3,Yes,Yes,No,No,Yes,No,Facing east,1 to 4,3,3,2,5,3,2,1,1,4,5,1,3,3,No,No,No,No,No,No,Yes,3,All day,Typing,2,1,4,Male
13954189,B,Personal workspace,Open Office_2,Yes,3,Yes,Yes,Yes,No,Yes,No,Facing west,1 to 4,5,5,5,1,0,3,4,3,3,3,1,3,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,2,5,Female
13954214,B,Personal workspace,Open Office_2,No,1,Yes,Yes,Yes,No,Yes,No,I don’t know,1 to 4,4,4,3,1,0,4,5,1,2,2,1,1,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,4,Female
13954412,B,Personal workspace,Open Office_2,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Facing east,1 to 4,4,3,4,1,0,3,5,2,5,2,1,3,1,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,5,Female
13954423,B,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,Yes,No,Facing north (or northeast or northwest),1 to 4,5,5,2,2,1,4,1,3,3,4,4,3,4,No,No,No,No,No,No,Yes,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,2,2,Male
13954439,B,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,No,Yes,No,Facing west,1 to 4,2,2,4,2,1,,5,3,2,2,1,3,3,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,2,4,Female
13954443,B,Small conference room,Open Office_3,Yes,1,Yes,Yes,Yes,No,Yes,No,I don’t know,1 to 4,3,3,3,3,1,3,5,3,3,3,1,3,3,No,No,No,No,No,No,Yes,2,All day,"Reading, seated",1,1,3,Female
13954444,B,Personal workspace,Enclosed Office_1,Yes,4,Yes,Yes,No,Yes,No,No,Facing east,1 to 4,4,3,2,4,2,,2,1,2,2,2,1,4,No,Yes,No,No,No,No,No,3,All day,Typing,1,1,4,Female
13954452,B,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,4,5,2,2,4,3,4,3,3,3,1,2,4,No,No,No,Yes,No,No,No,2,Mixed (some combination of morning/afternoon/evenings),Walking about,2,2,2,Male
13954540,B,Personal workspace,Open Office_2,Yes,3,Yes,Yes,Yes,No,Yes,No,Facing west,1 to 4,4,5,1,1,1,5,1,1,2,4,1,1,4,No,No,No,No,No,No,Yes,3,All day,Typing,2,2,2,Male
13954541,B,Personal workspace,Open Office_2,Yes,4,No,No,Yes,Yes,Yes,Yes,Facing east,1 to 4,4,1,1,0,1,1,4,4,2,2,1,4,2,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,1,5,Male
13954545,B,Personal workspace,Open Office_2,Yes,1,Yes,Yes,No,Yes,Yes,No,Facing west,1 to 4,5,5,1,1,0,5,2,2,2,2,1,1,4,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",3,2,5,Male
13954548,B,Other,Open Office_3,,4,No,No,Yes,No,No,No,I don’t know,1 to 4,1,3,3,1,1,3,4,3,2,4,1,3,3,No,No,No,No,No,No,Yes,3,All day,Writing,2,2,4,Female
13954549,B,Personal workspace,Open Office_2,Yes,4,No,No,No,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,2,2,5,0,1,1,4,4,5,5,3,4,5,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",3,2,4,Female
13954583,B,Personal workspace,Open Office_2,Yes,3,No,Yes,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,3,4,2,3,1,4,3,3,3,4,5,3,2,No,No,No,No,No,No,Yes,2,Mixed (some combination of morning/afternoon/evenings),Typing,2,2,3,Male
13954718,B,Personal workspace,Open Office_3,Yes,4,No,No,Yes,No,No,No,Facing south (or southeast or southwest),1 to 4,4,3,1,4,1,3,3,5,2,2,3,1,3,No,No,No,No,No,No,Yes,2,Other,Typing,2,2,4,Female
13954723,B,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,,,1,1,5,3,1,1,2,5,1,1,3,No,No,No,No,No,No,Yes,3,All day,Typing,3,3,4,Male
13954744,B,Personal workspace,Open Office_2,Yes,3,Yes,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,5,1,1,1,5,1,1,5,4,5,2,5,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",3,2,5,Female
13954831,B,Personal workspace,Open Office_2,Yes,2,Yes,Yes,Yes,Yes,Yes,No,I don’t know,1 to 4,3,5,2,2,0,,3,2,2,3,1,1,5,No,No,No,No,No,No,Yes,3,All day,Typing,2,2,4,Female
13954832,B,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,3,4,1,1,0,4,2,1,1,2,1,2,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",1,1,5,Female
13954837,B,Personal workspace,Open Office_2,Yes,2,Yes,No,Yes,No,Yes,No,Facing east,1 to 4,4,4,5,2,2,3,4,4,4,4,1,3,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",1,1,4,Female
13954845,B,Personal workspace,Open Office_3,Yes,3,Yes,No,Yes,No,Yes,No,Facing west,1 to 4,5,5,3,3,1,4,2,2,2,3,1,2,5,No,No,No,No,No,No,Yes,3,All day,Typing,3,2,5,Male
13954865,B,Personal workspace,Open Office_2,Yes,3,Yes,No,Yes,No,No,No,I don’t know,1 to 4,3,,,,,,2,2,,,,,,No,No,No,No,No,No,No,3,Mixed (some combination of morning/afternoon/evenings),Typing,1,1,4,Male
13954871,B,Personal workspace,Open Office_2,Yes,4,Yes,No,Yes,No,No,No,Facing west,1 to 4,5,3,3,3,3,3,1,3,3,3,5,3,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",3,2,5,Female
13954884,B,Personal workspace,Open Office_2,,2,Yes,No,Yes,No,No,No,Facing north (or northeast or northwest),1 to 4,3,3,1,5,2,,5,3,2,2,1,3,1,No,No,No,No,No,No,Yes,1,All day,Typing,3,2,5,Female
13954895,B,Personal workspace,Open Office_2,Yes,1,Yes,No,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,3,,5,1,0,3,4,3,4,4,3,2,2,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,2,4,Female
13954897,B,Outside,Open Office_3,Yes,4,No,Yes,Yes,No,Yes,No,,1 to 4,0,1,5,1,1,2,5,5,5,4,1,5,2,No,No,Yes,No,No,No,No,4,All day,Typing,2,2,3,Female
13954984,B,Outside,Open Office_2,Yes,4,Yes,No,No,No,Yes,No,Facing north (or northeast or northwest),1 to 4,,1,4,4,3,4,3,3,4,4,3,3,1,No,No,Yes,No,No,No,No,4,Mixed (some combination of morning/afternoon/evenings),Typing,3,2,4,Female
13954992,B,Personal workspace,Open Office_3,Yes,4,No,Yes,Yes,No,Yes,No,Facing west,1 to 4,5,,2,2,0,3,1,3,2,2,5,3,4,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,1,5,Male
13955010,B,Other,Enclosed Office_2,Yes,2,Yes,No,Yes,No,No,No,Facing east,1 to 4,3,3,2,3,5,3,1,2,3,3,5,1,2,No,No,Yes,No,No,No,No,3,All day,"Reading, seated",3,3,5,Male
13955031,B,Outside,Open Office_2,Yes,3,Yes,Yes,No,Yes,No,No,Facing east,1 to 4,2,4,2,4,1,5,2,2,2,3,1,2,4,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,2,Male
13955132,B,Outside,Open Office_2,Yes,3,No,Yes,No,No,No,No,Facing east,1 to 4,,2,5,1,1,2,5,4,3,5,1,3,2,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,4,Female
13955138,B,Personal workspace,Open Office_2,Yes,4,Yes,Yes,No,Yes,Yes,No,Facing north (or northeast or northwest),1 to 4,5,4,4,4,2,,4,3,4,3,3,3,3,Yes,No,Yes,No,No,No,No,3,All day,Typing,2,2,3,Female
13955152,B,Outside,Open Office_2,Yes,4,No,Yes,No,No,No,No,Facing east,1 to 4,2,2,4,2,1,2,4,3,3,5,1,2,2,No,No,Yes,No,No,No,No,3,All day,Typing,2,2,2,Male
13955161,B,Personal workspace,Open Office_3,No,3,Yes,Yes,Yes,No,Yes,No,Facing west,1 to 4,4,4,1,3,2,4,1,1,2,1,1,1,4,No,No,No,No,No,No,Yes,3,All day,Typing,3,1,4,Male
13955184,B,Personal workspace,Open Office_2,Yes,2,No,Yes,No,No,Yes,No,Facing west,1 to 4,4,4,5,1,2,2,5,5,3,3,1,3,2,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,3,Female
13955278,B,Personal workspace,Open Office_2,Yes,2,Yes,No,Yes,No,No,No,Facing east,1 to 4,4,4,4,1,1,4,3,2,3,4,3,3,3,No,No,No,No,No,No,Yes,3,All day,Typing,3,3,5,Female
13955307,B,Personal workspace,Open Office_2,Yes,3,Yes,No,Yes,No,No,No,Facing west,1 to 4,2,3,4,2,1,3,4,3,4,3,3,3,3,No,No,Yes,No,No,No,No,4,All day,"Reading, seated",2,2,5,Female
13955311,B,Personal workspace,Open Office_3,Yes,2,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,3,3,3,3,2,3,2,3,3,3,1,3,3,No,No,No,No,No,No,Yes,1,All day,Typing,2,2,4,Female
13955321,B,Personal workspace,Open Office_2,Yes,4,No,No,Yes,No,No,No,Facing east,1 to 4,1,1,5,0,1,,4,4,4,4,4,3,2,No,No,No,No,No,No,Yes,3,All day,Typing,2,1,4,Female
13955326,B,Personal workspace,Open Office_2,Yes,2,Yes,Yes,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,3,4,3,2,3,3,3,2,3,1,3,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",1,1,3,Female
13955421,B,Outside,Open Office_2,Yes,4,Yes,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,,3,3,3,1,3,1,3,5,5,1,3,3,No,No,No,No,No,No,Yes,4,All day,Typing,1,1,2,Male
13955429,B,Personal workspace,Open Office_2,Yes,2,Yes,Yes,No,No,Yes,No,Facing west,1 to 4,4,4,1,1,0,4,1,1,1,,1,1,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,5,Male
13955445,B,Small conference room,Open Office_2,Yes,4,Yes,No,No,Yes,No,Yes,Facing east,1 to 4,2,3,5,1,1,2,5,4,2,2,1,4,2,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",1,1,5,Female
13955455,B,Personal workspace,Open Office_2,Yes,4,Yes,No,Yes,No,No,No,Facing east,1 to 4,2,2,5,2,0,1,5,3,3,2,1,3,3,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,5,Female
13955462,B,Personal workspace,Open Office_2,Yes,1,Yes,Yes,No,No,Yes,No,Facing west,1 to 4,5,5,3,3,0,5,2,1,2,2,1,1,5,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,3,Female
13955477,B,Personal workspace,Open Office_2,,4,No,Yes,No,No,No,No,Facing west,1 to 4,3,4,5,1,1,1,5,3,2,2,2,4,2,No,No,Yes,No,No,No,No,4,All day,Typing,3,2,4,Female
13955580,B,Personal workspace,Open Office_2,Yes,4,Yes,No,No,No,Yes,No,Facing east,1 to 4,2,3,4,2,3,2,4,3,3,3,1,3,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,1,4,Male
13955583,B,Personal workspace,Open Office_2,Yes,4,Yes,Yes,No,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,5,5,3,3,3,5,1,1,3,3,1,1,4,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,2,3,Male
13955597,B,Personal workspace,Open Office_2,Yes,3,Yes,Yes,Yes,No,Yes,No,I don’t know,1 to 4,1,1,2,2,2,3,2,2,2,2,3,2,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",2,2,3,Female
13955599,B,Personal workspace,Open Office_2,Yes,1,Yes,Yes,Yes,Yes,No,No,,1 to 4,5,5,3,3,0,4,3,3,5,4,1,1,3,No,No,No,No,No,No,Yes,1,All day,"Reading, seated",3,2,3,Female
13955606,B,Personal workspace,Open Office_2,Yes,4,Yes,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,5,3,,2,,3,1,2,2,1,1,5,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,4,Male
13955607,B,Personal workspace,Open Office_2,,3,Yes,Yes,Yes,No,Yes,No,Facing west,1 to 4,3,2,5,3,2,1,3,3,2,3,3,3,3,No,No,No,No,No,No,Yes,4,All day,Typing,2,2,5,Male
13955623,B,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,No,Yes,No,I don’t know,1 to 4,4,4,1,1,0,5,1,1,2,2,1,1,4,No,No,No,No,No,No,Yes,3,All day,Typing,1,1,4,Male
13955709,B,Break room,Open Office_2,Yes,2,Yes,No,Yes,Yes,No,No,I don’t know,1 to 4,4,4,5,2,,3,4,4,2,3,1,4,2,No,No,Yes,No,No,No,No,4,All day,Typing,1,1,2,Female
13955733,B,Personal workspace,Open Office_3,Yes,4,Yes,No,Yes,No,No,No,I don’t know,1 to 4,4,4,0,0,0,,3,2,2,3,1,2,3,No,No,No,No,No,No,Yes,4,All day,"Reading, seated",3,2,3,Male
13955747,B,Personal workspace,Open Office_2,Yes,4,No,Yes,No,Yes,No,No,Facing south (or southeast or southwest),1 to 4,3,5,2,1,0,4,1,1,1,4,1,1,2,No,No,No,No,No,No,Yes,1,All day,"Reading, seated",1,1,3,Male
13955753,B,Personal workspace,Open Office_1,Yes,1,Yes,Yes,Yes,No,Yes,No,Facing south (or southeast or southwest),1 to 4,5,5,0,0,4,,2,1,3,3,1,2,4,No,No,No,No,No,No,Yes,1,All day,Typing,3,3,5,Male
13957989,B,Personal workspace,Open Office_3,Yes,4,No,No,Yes,No,No,No,Facing west,1 to 4,2,1,1,5,1,1,1,3,2,1,5,3,2,No,No,No,No,No,No,Yes,3,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",3,3,,
13958001,B,Break room,Open Office_2,Yes,4,No,Yes,Yes,No,Yes,No,Facing north (or northeast or northwest),1 to 4,4,3,5,0,0,3,3,3,4,2,1,3,3,No,No,Yes,No,No,No,No,3,All day,Typing,1,1,2,Female
13958036,B,Personal workspace,Open Office_2,Yes,4,Yes,No,No,No,Yes,No,Facing south (or southeast or southwest),1 to 4,4,,3,2,3,,3,3,4,4,1,3,5,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,2,5,Male
13958044,B,Personal workspace,Enclosed Office_2,Yes,4,No,Yes,Yes,No,Yes,No,I don’t know,1 to 4,3,3,3,3,3,3,1,1,3,5,1,3,3,No,No,No,No,No,No,Yes,3,Evenings only,Lifting/packing,3,3,4,Male
13958056,B,Personal workspace,Open Office_2,Yes,4,No,No,Yes,No,No,No,Facing west,1 to 4,2,2,5,,0,,3,3,3,4,1,3,3,No,No,No,No,No,No,Yes,3,All day,"Reading, seated",2,2,4,Male
13958062,B,Personal workspace,Open Office_2,Yes,4,Yes,Yes,Yes,Yes,Yes,No,Facing west,1 to 4,4,4,5,2,2,,5,4,3,3,1,3,4,No,No,Yes,No,No,No,No,4,All day,Typing,2,2,3,Female
13958091,B,Outside,Open Office_2,Yes,4,No,No,No,Yes,Yes,No,Facing south (or southeast or southwest),1 to 4,2,3,3,4,0,3,3,4,4,4,5,3,2,No,No,Yes,No,No,No,No,3,All day,Typing,3,3,4,Male
13958125,B,Personal workspace,Open Office_2,Yes,4,Yes,No,Yes,No,No,No,I don’t know,1 to 4,2,2,1,5,0,1,1,1,1,4,5,4,1,No,No,No,No,No,No,Yes,4,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",2,1,5,Female
