survey_id,building_name,office_spending_space,personal_workspace,in_out_office,work_building_name,window_distance,exterior_view,sky_view,Parking_view,other_buildings_view,trees_view,other_view,other_view_description,exterior_window_direction,building_floor,workspace_rating,thermal_condition,cool_rating,warm_rating,temperature_alter_ability,temperature_satisfaction,clothing_layers_need,outside_brake_need,temperature_fluctuations_day,temperature_fluctuations_season,fan_usage,leave_workspace,temperature_effect_productivity,afternoon_bright,computer_screen_glare,evening_dark,task_light_usage,unnecessary_lighting,lighting_effect_productivity,blinds_control,overhead_lighting_control,task_light_control,temperature_control,air_quality_control,other_control,no_control,hours_spend,work_time,work_type,work_building_tenure,workspace_tenure,age_range,gender
13953560,B,Personal workspace,Enclosed Office: private,No,B,16 feet or more,No,,Yes,,,,,Facing south (or southeast or southwest),1 to 4,3.0,4.0,5.0,1.0,1.0,2.0,Always,Sometimes,Sometimes,Rarely,Never,Sometimes,3 = Neutral,Never,Rarely,,Most of the time,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,Mornings only,Typing,Less than 1 year,Less than 1 year,51 or above,Female
13953565,B,Personal workspace,Enclosed Office: private,Yes,B,16 feet or more,No,,Yes,,Yes,,,Facing north (or northeast or northwest),1 to 4,4.0,4.0,1.0,1.0,0.0,4.0,Rarely,Never,Never,Never,Most of the time,Never,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,5+ years,1 - 5 years,41 - 50,Male
13953679,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,6 - 10 feet,Yes,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,4.0,3.0,3.0,3.0,4.0,3.0,Sometimes,Sometimes,Always,Sometimes,Never,Sometimes,3 = Neutral,Sometimes,Never,Sometimes,Never,Sometimes,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,5+ years,1 - 5 years,51 or above,Female
13953699,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,0 - 5 feet,Yes,Yes,Yes,,Yes,,,Facing north (or northeast or northwest),1 to 4,4.0,4.0,2.0,3.0,3.0,3.0,Most of the time,Most of the time,Rarely,Most of the time,Never,Never,3 = Neutral,Never,Sometimes,Rarely,Rarely,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,20 or below,Female
13953707,B,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),Yes,B,16 feet or more,No,,Yes,,,,,I don’t know,1 to 4,5.0,5.0,3.0,3.0,0.0,4.0,Rarely,Never,Sometimes,Most of the time,Rarely,Never,3 = Neutral,Never,Never,Never,Never,Rarely,5 = Greatly inrceases my productivity,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",5+ years,1 - 5 years,31 - 40,Female
13953715,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,6 - 10 feet,Yes,Yes,,,Yes,,,Facing west,1 to 4,4.0,3.0,1.0,5.0,0.0,,Never,Rarely,Rarely,Most of the time,Most of the time,Sometimes,2,Rarely,Never,Never,Never,Never,2,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",5+ years,Less than 1 year,41 - 50,Male
13953718,B,Personal workspace,Enclosed Office: private,Yes,B,16 feet or more,Yes,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,4.0,5.0,3.0,3.0,1.0,4.0,Sometimes,Rarely,Rarely,Sometimes,Never,Rarely,4,Never,Never,Never,Never,Never,4,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,51 or above,Male
13953726,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,Yes,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,4.0,5.0,1.0,1.0,0.0,5.0,Never,Sometimes,Rarely,Rarely,Never,Never,4,Never,,Never,Never,Never,4,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,31 - 40,Male
13953729,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,No,Yes,,,Yes,,,Facing west,1 to 4,4.0,3.0,4.0,1.0,1.0,3.0,Most of the time,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,2,Rarely,Always,Never,Never,Rarely,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,41 - 50,Female
13953731,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,0 - 5 feet,Yes,Yes,,,,Yes,roof covering a delivery driveway,Facing west,1 to 4,4.0,2.0,3.0,2.0,0.0,4.0,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,3 = Neutral,Sometimes,Sometimes,Sometimes,Never,Never,2,,,,,,,Yes,More than 40 hours,All day,Typing,Less than 1 year,Less than 1 year,51 or above,Female
13953766,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,11 - 15 feet,Yes,,,,Yes,,,Facing north (or northeast or northwest),1 to 4,4.0,2.0,2.0,3.0,3.0,,Never,Never,Sometimes,Sometimes,Never,,4,Never,,Never,Never,Never,3 = Neutral,,,,,,,,21 - 40 hours,All day,"Reading, seated",5+ years,5+ years,I prefer not to answer,Male
13953769,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,B,6 - 10 feet,Yes,Yes,Yes,,,,,Facing north (or northeast or northwest),1 to 4,4.0,5.0,1.0,,0.0,5.0,Never,Never,Rarely,Rarely,Never,Never,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,41 - 50,Male
13953777,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,11 - 15 feet,Yes,Yes,,,,,,Facing north (or northeast or northwest),1 to 4,4.0,3.0,4.0,1.0,1.0,3.0,Always,Never,Most of the time,Never,Never,Rarely,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,51 or above,Male
13953810,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,No,,,,Yes,,,Facing west,1 to 4,4.0,3.0,1.0,3.0,1.0,,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,51 or above,Female
13953814,B,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),Yes,B,0 - 5 feet,Yes,Yes,,Yes,,,,Facing south (or southeast or southwest),1 to 4,4.0,4.0,1.0,1.0,0.0,,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Never,4,Most of the time,Always,Never,Never,Never,1 = Greatly decreases my productivity,,,,,,,Yes,21 - 40 hours,All day,Writing,1 - 5 years,1 - 5 years,51 or above,Female
13953828,B,Personal workspace,Enclosed Office: private,Yes,B,16 feet or more,No,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,5.0,5.0,1.0,1.0,1.0,4.0,Never,Never,Rarely,Rarely,Never,Never,5 = Greatly increases my productivity,Most of the time,Never,Rarely,Never,Most of the time,3 = Neutral,,,,,,,Yes,More than 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,1 - 5 years,31 - 40,Male
13953835,B,Personal workspace,,Yes,B,6 - 10 feet,Yes,Yes,,,Yes,,,Facing west,1 to 4,2.0,5.0,1.0,1.0,1.0,5.0,Never,Never,Rarely,Never,Sometimes,Never,3 = Neutral,Never,Never,Most of the time,Never,,3 = Neutral,,,,,,,Yes,More than 40 hours,All day,Typing,Less than 1 year,Less than 1 year,51 or above,Male
13953840,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,B,6 - 10 feet,Yes,,,,,Yes,Roof,Facing east,1 to 4,4.0,4.0,4.0,1.0,0.0,3.0,Always,Sometimes,Rarely,Sometimes,Sometimes,Rarely,4,Never,Never,Never,Never,Never,5 = Greatly inrceases my productivity,,,,,,,Yes,Less than 10 hours,All day,Typing,Less than 1 year,Less than 1 year,51 or above,Female
13953892,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,B,6 - 10 feet,Yes,Yes,Yes,,,,,Facing west,1 to 4,3.0,3.0,1.0,3.0,2.0,3.0,Rarely,Sometimes,Sometimes,Sometimes,Never,Rarely,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,Yes,,,,,,10 - 20 hours,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1 - 5 years,1 - 5 years,41 - 50,Male
13953925,B,Personal workspace,Enclosed Office: shared with other people,No,B,16 feet or more,No,,Yes,,,,,I don’t know,1 to 4,4.0,3.0,3.0,3.0,0.0,3.0,Sometimes,Sometimes,Rarely,Rarely,Never,Never,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,Yes,Yes,,,,,21 - 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,41 - 50,Male
13953931,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,No,,,,Yes,,,Facing north (or northeast or northwest),1 to 4,4.0,3.0,5.0,1.0,0.0,3.0,Always,Sometimes,Sometimes,Sometimes,Never,Rarely,4,Never,,Never,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,31 - 40,Female
13954129,B,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),No,B,6 - 10 feet,Yes,Yes,,,Yes,,,I don’t know,1 to 4,3.0,3.0,1.0,5.0,1.0,3.0,Rarely,Rarely,Most of the time,Most of the time,Never,Sometimes,5 = Greatly increases my productivity,Rarely,Never,Most of the time,Always,Most of the time,5 = Greatly inrceases my productivity,,,,,,,Yes,More than 40 hours,All day,Typing,5+ years,1 - 5 years,31 - 40,Female
13954147,B,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),Yes,B,16 feet or more,No,,Yes,,,,,I don’t know,1 to 4,2.0,3.0,,4.0,2.0,,Rarely,Rarely,Sometimes,Sometimes,Never,Never,3 = Neutral,Never,Rarely,Rarely,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,41 - 50,Female
13954154,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,Yes,Yes,,Yes,Yes,,,Facing east,1 to 4,2.0,1.0,5.0,1.0,1.0,1.0,Always,Sometimes,Never,Rarely,Never,Sometimes,2,Most of the time,Sometimes,Never,Never,Always,2,,,,,,,Yes,More than 40 hours,All day,Typing,Less than 1 year,Less than 1 year,41 - 50,Female
13954155,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,B,0 - 5 feet,Yes,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,5.0,2.0,5.0,1.0,0.0,2.0,Always,Sometimes,Never,Never,Never,Sometimes,3 = Neutral,Never,Never,Never,Always,Never,3 = Neutral,,,Yes,,,,,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,51 or above,Female
13954164,B,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),Yes,B,16 feet or more,No,,,,Yes,,,I don’t know,1 to 4,4.0,4.0,2.0,4.0,3.0,4.0,Rarely,Rarely,Sometimes,Sometimes,Always,Rarely,3 = Neutral,Rarely,Rarely,Rarely,Rarely,Rarely,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",1 - 5 years,Less than 1 year,51 or above,Female
13954182,B,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),Yes,B,0 - 5 feet,Yes,Yes,Yes,,Yes,,,Facing north (or northeast or northwest),1 to 4,4.0,4.0,1.0,5.0,0.0,3.0,Never,Never,Rarely,Never,Always,Sometimes,3 = Neutral,Most of the time,Never,Never,Never,Always,,,,,,,,Yes,More than 40 hours,All day,Typing,5+ years,1 - 5 years,31 - 40,Male
13954183,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,11 - 15 feet,Yes,Yes,,,Yes,,,Facing east,1 to 4,3.0,3.0,2.0,5.0,3.0,2.0,Never,Never,Most of the time,Always,Never,Sometimes,3 = Neutral,Always,Most of the time,Never,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,1 - 5 years,Less than 1 year,41 - 50,Male
13954189,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,11 - 15 feet,Yes,Yes,Yes,,Yes,,,Facing west,1 to 4,5.0,5.0,5.0,1.0,0.0,3.0,Most of the time,Sometimes,Sometimes,Sometimes,Never,Sometimes,3 = Neutral,Never,Never,Rarely,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,51 or above,Female
13954214,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),No,B,0 - 5 feet,Yes,Yes,Yes,,Yes,,,I don’t know,1 to 4,4.0,4.0,3.0,1.0,0.0,4.0,Always,Never,Rarely,Rarely,Never,Never,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,41 - 50,Female
13954412,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,6 - 10 feet,Yes,Yes,Yes,Yes,Yes,,,Facing east,1 to 4,4.0,3.0,4.0,1.0,0.0,3.0,Always,Rarely,Always,Rarely,Never,Sometimes,1 = Greatly decreses my productivity,Never,Never,Never,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,51 or above,Female
13954423,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,0 - 5 feet,Yes,Yes,Yes,Yes,Yes,,,Facing north (or northeast or northwest),1 to 4,5.0,5.0,2.0,2.0,1.0,4.0,Never,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,4,Never,Rarely,Never,Never,Never,5 = Greatly inrceases my productivity,,,,,,,Yes,21 - 40 hours,Mixed (some combination of morning/afternoon/evenings),"Reading, seated",1 - 5 years,1 - 5 years,21 - 30,Male
13954439,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,Yes,Yes,Yes,,Yes,,,Facing west,1 to 4,2.0,2.0,4.0,2.0,1.0,,Always,Sometimes,Rarely,Rarely,Never,Sometimes,3 = Neutral,Rarely,Always,Rarely,Never,Rarely,3 = Neutral,,,Yes,,,,,More than 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,41 - 50,Female
13954443,B,Small conference room,Open Office: cubicles with high partitions (5 feet or higher),Yes,B,0 - 5 feet,Yes,Yes,Yes,,Yes,,,I don’t know,1 to 4,3.0,3.0,3.0,3.0,1.0,3.0,Always,Sometimes,Sometimes,Sometimes,Never,Sometimes,3 = Neutral,Rarely,Rarely,Most of the time,Never,Rarely,3 = Neutral,,,,,,,Yes,10 - 20 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,31 - 40,Female
13954444,B,Personal workspace,Enclosed Office: private,Yes,B,16 feet or more,Yes,Yes,,Yes,,,,Facing east,1 to 4,4.0,3.0,2.0,4.0,2.0,,Rarely,Never,Rarely,Rarely,Rarely,Never,4,Never,Never,Never,Never,Never,2,,Yes,,,,,,21 - 40 hours,All day,Typing,Less than 1 year,Less than 1 year,41 - 50,Female
13954452,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,Yes,Yes,Yes,Yes,Yes,,,Facing west,1 to 4,4.0,5.0,2.0,2.0,4.0,3.0,Most of the time,Sometimes,Sometimes,Sometimes,Never,Rarely,4,Sometimes,Rarely,Rarely,Never,Rarely,2,,,,Yes,,,,10 - 20 hours,Mixed (some combination of morning/afternoon/evenings),Walking about,1 - 5 years,1 - 5 years,21 - 30,Male
13954540,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,11 - 15 feet,Yes,Yes,Yes,,Yes,,,Facing west,1 to 4,4.0,5.0,1.0,1.0,1.0,5.0,Never,Never,Rarely,Most of the time,Never,Never,4,Never,Never,Sometimes,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,21 - 30,Male
13954541,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,No,,Yes,Yes,Yes,Yes,Highly tinted window which block light - can't tell if sun is shining or not,Facing east,1 to 4,4.0,1.0,1.0,0.0,1.0,1.0,Most of the time,Most of the time,Rarely,Rarely,Never,Most of the time,2,Never,,Never,Never,Never,3 = Neutral,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",1 - 5 years,Less than 1 year,51 or above,Male
13954545,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,0 - 5 feet,Yes,Yes,,Yes,Yes,,,Facing west,1 to 4,5.0,5.0,1.0,1.0,0.0,5.0,Rarely,Rarely,Rarely,Rarely,Never,Never,4,Rarely,Rarely,Rarely,Never,Never,4,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",5+ years,1 - 5 years,51 or above,Male
13954548,B,Other,Open Office: cubicles with high partitions (5 feet or higher),,B,16 feet or more,No,,Yes,,,,,I don’t know,1 to 4,1.0,3.0,3.0,1.0,1.0,3.0,Most of the time,Sometimes,Rarely,Most of the time,Never,Sometimes,3 = Neutral,Never,Never,Sometimes,Never,Never,1 = Greatly decreases my productivity,,,,,,,Yes,21 - 40 hours,All day,Writing,1 - 5 years,1 - 5 years,41 - 50,Female
13954549,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,No,,,Yes,Yes,,,Facing south (or southeast or southwest),1 to 4,2.0,2.0,5.0,0.0,1.0,1.0,Most of the time,Most of the time,Always,Always,Sometimes,Most of the time,5 = Greatly increases my productivity,Never,Rarely,Always,Most of the time,Never,5 = Greatly inrceases my productivity,,,Yes,,,,,More than 40 hours,All day,"Reading, seated",5+ years,1 - 5 years,41 - 50,Female
13954583,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,11 - 15 feet,No,Yes,Yes,,,,,Facing north (or northeast or northwest),1 to 4,3.0,4.0,2.0,3.0,1.0,4.0,Sometimes,Sometimes,Sometimes,Most of the time,Always,Sometimes,2,Rarely,,Sometimes,Never,Never,4,,,,,,,Yes,10 - 20 hours,Mixed (some combination of morning/afternoon/evenings),Typing,1 - 5 years,1 - 5 years,31 - 40,Male
13954718,B,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),Yes,B,16 feet or more,No,,Yes,,,,,Facing south (or southeast or southwest),1 to 4,4.0,3.0,1.0,4.0,1.0,3.0,Sometimes,Always,Rarely,Rarely,Sometimes,Never,3 = Neutral,Never,Never,Never,Never,Never,2,,,,,,,Yes,10 - 20 hours,Other,Typing,1 - 5 years,1 - 5 years,41 - 50,Female
13954723,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,Yes,Yes,Yes,Yes,Yes,,,Facing west,1 to 4,,,1.0,1.0,5.0,3.0,Never,Never,Rarely,Always,Never,Never,3 = Neutral,Never,Never,Rarely,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,Typing,5+ years,5+ years,41 - 50,Male
13954744,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,11 - 15 feet,Yes,,,,Yes,,,Facing south (or southeast or southwest),1 to 4,4.0,5.0,1.0,1.0,1.0,5.0,Never,Never,Always,Most of the time,Always,Rarely,5 = Greatly increases my productivity,Sometimes,Sometimes,Sometimes,Always,Never,5 = Greatly inrceases my productivity,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",5+ years,1 - 5 years,51 or above,Female
13954831,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,6 - 10 feet,Yes,Yes,Yes,Yes,Yes,,,I don’t know,1 to 4,3.0,5.0,2.0,2.0,0.0,,Sometimes,Rarely,Rarely,Sometimes,Never,Never,5 = Greatly increases my productivity,Rarely,Rarely,Rarely,Never,Never,5 = Greatly inrceases my productivity,,,,,,,Yes,21 - 40 hours,All day,Typing,1 - 5 years,1 - 5 years,41 - 50,Female
13954832,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,Yes,Yes,Yes,Yes,Yes,,,Facing south (or southeast or southwest),1 to 4,3.0,4.0,1.0,1.0,0.0,4.0,Rarely,Never,Never,Rarely,Never,Rarely,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,51 or above,Female
13954837,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,6 - 10 feet,Yes,,Yes,,Yes,,,Facing east,1 to 4,4.0,4.0,5.0,2.0,2.0,3.0,Most of the time,Most of the time,Most of the time,Most of the time,Never,Sometimes,3 = Neutral,Rarely,Sometimes,Sometimes,Never,Sometimes,3 = Neutral,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",Less than 1 year,Less than 1 year,41 - 50,Female
13954845,B,Personal workspace,Open Office: cubicles with high partitions (5 feet or higher),Yes,B,11 - 15 feet,Yes,,Yes,,Yes,,,Facing west,1 to 4,5.0,5.0,3.0,3.0,1.0,4.0,Rarely,Rarely,Rarely,Sometimes,Never,Rarely,5 = Greatly increases my productivity,Never,Rarely,Never,Never,Never,4,,,,,,,Yes,21 - 40 hours,All day,Typing,5+ years,1 - 5 years,51 or above,Male
13954865,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,11 - 15 feet,Yes,,Yes,,,,,I don’t know,1 to 4,3.0,,,,,,Rarely,Rarely,,,,,,Never,Never,Sometimes,Never,Never,3 = Neutral,,,,,,,,21 - 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,Less than 1 year,Less than 1 year,41 - 50,Male
13954871,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,Yes,,Yes,,,,,Facing west,1 to 4,5.0,3.0,3.0,3.0,3.0,3.0,Never,Sometimes,Sometimes,Sometimes,Always,Sometimes,3 = Neutral,Never,Never,Never,Never,Never,3 = Neutral,,,,,,,Yes,More than 40 hours,All day,"Reading, seated",5+ years,1 - 5 years,51 or above,Female
13954884,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),,B,6 - 10 feet,Yes,,Yes,,,,,Facing north (or northeast or northwest),1 to 4,3.0,3.0,1.0,5.0,2.0,,Always,Sometimes,Rarely,Rarely,Never,Sometimes,1 = Greatly decreses my productivity,Never,Never,Sometimes,Never,Never,3 = Neutral,,,,,,,Yes,Less than 10 hours,All day,Typing,5+ years,1 - 5 years,51 or above,Female
13954895,B,Personal workspace,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,0 - 5 feet,Yes,,,,Yes,,,Facing north (or northeast or northwest),1 to 4,3.0,,5.0,1.0,0.0,3.0,Most of the time,Sometimes,Most of the time,Most of the time,Sometimes,Rarely,2,Rarely,Never,Rarely,Never,Never,3 = Neutral,,,,,,,Yes,21 - 40 hours,All day,"Reading, seated",1 - 5 years,1 - 5 years,41 - 50,Female
13954897,B,Outside,Open Office: cubicles with high partitions (5 feet or higher),Yes,B,16 feet or more,No,Yes,Yes,,Yes,,,,,0.0,1.0,5.0,1.0,1.0,2.0,Always,Always,Always,Most of the time,Never,Always,2,Never,Never,Rarely,Most of the time,Never,2,,,Yes,,,,,More than 40 hours,All day,Typing,1 - 5 years,1 - 5 years,31 - 40,Female
13954984,B,Outside,Open Office: cubicles with low partitions (lower than 5 feet),Yes,B,16 feet or more,Yes,,,,Yes,,,Facing north (or northeast or northwest),1 to 4,,1.0,4.0,4.0,3.0,4.0,Sometimes,Sometimes,Most of the time,Most of the time,Sometimes,Sometimes,1 = Greatly decreses my productivity,Never,Never,Never,Always,Never,1 = Greatly decreases my productivity,,,Yes,,,,,More than 40 hours,Mixed (some combination of morning/afternoon/evenings),Typing,5+ years,1 - 5 years,41 - 50,Female
